dt_sold,yr_sold,mo_sold,yr_built,yr_remodel,bldg_class,bldg_type,house_style,zoning,neighborhd,oa_cond,oa_qual,func,liv_area,1fl_area,2fl_area,tot_rms,bedroom,bathroom,kit,kit_qual,central_air,elect,bsmt_area,bsmt_cond,bsmt_exp,bsmt_fin_qual,bsmt_ht,ext_cond,ext_cover,ext_qual,fdn,fence,fp,fp_qual,gar_area,gar_car,gar_cond,gar_fin,gar_qual,gar_type,gar_yr,heat_qual,land_contour,land_slope,lot_area,lot_config,lot_frontage,lot_shape,pave_dr,roof_matl,roof_style,op_area,ep_area,wd_area,sale_price
2006-02-19,2006,2,1956,1956,80,1Fam,SLvl,RL,"NAmes",6,5,Typ,1370,1370,0,6,3,2,1,Average,Y,SBrkr,1058,Average,Av,BLQ,Average,Average,Wd Sdng,Average,CBlock,MnPrv,1,Average,300,1,Average,RFn,Average,Basment,1956,Excellent,Lvl,Gtl,10000,Corner,125,Reg,Y,CompShg,Hip,0,0,191,148
2006-04-11,2006,4,2002,2002,20,1Fam,1Story,RL,Edwards,5,6,Typ,914,914,0,4,2,2,1,Good,Y,SBrkr,914,Average,Av,GLQ,Good,Average,VinylSd,Average,PConc,NA,0,NA,0,0,NA,NA,NA,NA,NA,Excellent,Lvl,Gtl,8050,Inside,75,Reg,N,CompShg,Gable,0,0,32,117.25
2009-05-24,2009,5,2005,2006,120,TwnhsE,1Story,RL,Blmngtn,5,7,Typ,1555,1555,0,7,2,2,1,Good,Y,SBrkr,1373,Average,Av,GLQ,Good,Average,VinylSd,Good,PConc,NA,1,Average,430,2,Average,Fin,Average,Attchd,2005,Excellent,Lvl,Gtl,3182,Inside,43,Reg,Y,CompShg,Gable,20,0,143,192.5
2008-07-28,2008,7,1980,1980,160,Twnhs,2Story,RM,Blueste,6,6,Typ,1556,716,840,6,3,3.5,1,Average,Y,SBrkr,716,Average,No,LwQ,Good,Good,MetalSd,Average,CBlock,GdPrv,1,Average,452,2,Average,Fin,Average,Attchd,1980,Average,Lvl,Gtl,1950,Inside,24,Reg,Y,CompShg,Gable,0,0,161,151
2007-03-09,2007,3,1972,1972,20,1Fam,1Story,RL,CollgCr,5,5,Typ,882,882,0,5,3,2,1,Average,Y,SBrkr,882,Average,No,LwQ,Average,Average,VinylSd,Average,CBlock,MnPrv,0,NA,461,2,Average,Unf,Average,Detchd,1980,Average,Lvl,Gtl,7700,Corner,70,Reg,Y,CompShg,Gable,0,0,96,112.5
2007-05-07,2007,5,1920,1950,30,1Fam,1Story,RL,BrkSide,5,5,Maj1,1167,1167,0,6,3,1,1,Average,Y,SBrkr,915,Average,No,BLQ,Average,Fair,Stucco,Average,BrkTil,NA,1,Good,495,2,Average,Unf,Average,Detchd,1972,Average,Lvl,Gtl,8731,Inside,98,IR1,Y,CompShg,Gable,0,216,0,144
2008-06-13,2008,6,2007,2008,120,TwnhsE,1Story,RL,NridgHt,5,9,Typ,1800,1800,0,6,2,3,1,Excellent,Y,SBrkr,1800,Average,No,GLQ,Excellent,Average,MetalSd,Excellent,PConc,NA,1,Good,944,3,Average,RFn,Average,Attchd,2008,Excellent,Lvl,Gtl,8232,Inside,89,IR1,Y,CompShg,Hip,0,0,210,370.967
2010-06-28,2010,6,1975,1975,160,Twnhs,2Story,RL,NPkVill,6,6,Typ,1456,855,601,6,3,2.5,1,Good,Y,SBrkr,855,Average,No,ALQ,Average,Average,Plywood,Average,CBlock,NA,1,Average,440,2,Average,Unf,Average,Attchd,1975,Average,Lvl,Gtl,2280,FR2,24,Reg,Y,CompShg,Gable,0,0,173,149.9
2009-07-06,2009,7,2002,2002,60,1Fam,2Story,RL,CollgCr,5,7,Typ,1660,831,829,7,3,2.5,1,Good,Y,SBrkr,831,Average,No,Unf,Good,Average,VinylSd,Good,PConc,NA,0,NA,493,2,Average,RFn,Average,Attchd,2002,Excellent,Lvl,Gtl,8935,Inside,68,IR1,Y,CompShg,Gable,68,0,144,195
2007-07-16,2007,7,1992,1992,80,1Fam,SLvl,RL,Gilbert,5,7,Typ,1482,812,670,7,3,2.5,1,Good,Y,SBrkr,384,Average,No,Unf,Good,Average,HdBoard,Average,PConc,NA,1,Average,392,2,Average,Fin,Average,Attchd,1992,Good,Lvl,Gtl,9125,Inside,NA,IR1,Y,CompShg,Gable,25,0,100,163.9
2007-02-27,2007,2,1984,1984,20,1Fam,1Story,RL,ClearCr,5,6,Typ,1522,1522,0,7,3,2,1,Average,Y,SBrkr,1190,Average,No,BLQ,Good,Average,Wd Sdng,Average,PConc,GdPrv,1,Average,552,2,Average,Fin,Average,Attchd,1984,Excellent,Lvl,Gtl,11075,Corner,NA,Reg,Y,CompShg,Hip,77,0,0,182
2009-07-04,2009,7,2008,2008,20,1Fam,1Story,RL,Timber,5,9,Typ,2036,2036,0,9,3,3,1,Excellent,Y,SBrkr,2190,Average,Gd,GLQ,Excellent,Average,CemntBd,Excellent,CBlock,NA,1,Excellent,780,3,Average,Fin,Average,Attchd,2008,Excellent,HLS,Gtl,13438,Corner,113,IR1,Y,CompShg,Gable,154,0,90,410
2009-04-15,2009,4,1991,1991,20,1Fam,1Story,RL,Mitchel,5,5,Typ,1595,1595,0,5,2,3,1,Average,Y,SBrkr,1582,Average,No,BLQ,Good,Average,HdBoard,Average,PConc,NA,0,NA,672,2,Average,Unf,Average,Detchd,1991,Average,Lvl,Gtl,11070,Inside,82,Reg,Y,CompShg,Gable,0,0,0,152
2006-04-25,2006,4,2005,2005,60,1Fam,2Story,RL,SawyerW,5,7,Typ,1686,891,795,8,3,2.5,1,Good,Y,SBrkr,891,Average,No,Unf,Good,Average,VinylSd,Good,PConc,NA,0,NA,462,2,Average,Fin,Average,Attchd,2005,Excellent,Lvl,Gtl,7800,Inside,65,Reg,Y,CompShg,Gable,101,0,144,184
2008-11-01,2008,11,1997,1998,90,Duplex,SFoyer,RM,Mitchel,5,7,Typ,1344,1344,0,8,2,4,2,Average,Y,SBrkr,1344,Good,Gd,GLQ,Good,Good,VinylSd,Average,PConc,NA,0,NA,784,4,Average,Fin,Average,Attchd,1997,Excellent,Lvl,Gtl,7060,Inside,78,Reg,Y,CompShg,Gable,0,0,0,206.3
2006-03-07,2006,3,1970,1970,90,Duplex,1Story,RL,Mitchel,5,5,Typ,1652,1652,0,8,4,2,2,Average,Y,SBrkr,1652,Average,No,BLQ,Average,Average,Plywood,Average,CBlock,NA,0,NA,928,3,Average,Unf,Average,2Types,1970,Average,Lvl,Gtl,11836,Corner,NA,IR1,Y,CompShg,Gable,0,0,0,146.5
2010-02-24,2010,2,1956,1956,50,1Fam,1.5Fin,RL,"NAmes",5,4,Typ,1337,832,505,5,3,1,1,Average,Y,FuseA,832,Average,No,Unf,Average,Average,MetalSd,Average,CBlock,NA,0,NA,263,1,Average,Unf,Average,Attchd,1956,Average,Lvl,Gtl,8382,Inside,60,Reg,Y,CompShg,Gable,0,0,0,108
2006-09-14,2006,9,1968,1992,80,1Fam,SLvl,RL,NWAmes,6,7,Typ,1920,1222,698,8,4,3,1,Good,Y,SBrkr,570,Average,No,Unf,Average,Average,MetalSd,Average,CBlock,GdPrv,1,Average,487,2,Average,RFn,Average,Attchd,1968,Good,Lvl,Gtl,10192,Inside,102,IR1,Y,CompShg,Gable,98,0,0,170
2008-02-16,2008,2,2004,2004,120,TwnhsE,1Story,RM,CollgCr,5,6,Typ,848,848,0,3,1,2,1,Good,Y,SBrkr,848,Average,Mn,GLQ,Good,Average,VinylSd,Good,PConc,NA,0,NA,420,2,Average,RFn,Average,Attchd,2004,Excellent,Lvl,Gtl,4426,Inside,NA,Reg,Y,CompShg,Gable,0,0,140,145
2009-08-22,2009,8,1975,1975,120,Twnhs,1Story,RL,NPkVill,5,7,Typ,1055,1055,0,4,2,2.5,1,Average,Y,SBrkr,1057,Average,No,ALQ,Good,Average,Plywood,Average,CBlock,NA,1,Fair,440,2,Average,RFn,Average,Attchd,1975,Average,Lvl,Gtl,2280,FR2,24,Reg,Y,CompShg,Gable,27,0,0,123
2008-11-03,2008,11,1996,1997,120,1Fam,1Story,RL,ClearCr,5,6,Typ,1291,1291,0,6,2,2,1,Good,Y,SBrkr,1291,Average,Mn,GLQ,Good,Average,Wd Sdng,Average,PConc,NA,1,Good,431,2,Average,Unf,Average,Attchd,1996,Excellent,HLS,Gtl,2887,Inside,NA,Reg,Y,CompShg,Gable,0,0,307,173
2010-05-18,2010,5,1928,2003,30,1Fam,1Story,RM,OldTown,8,6,Typ,720,720,0,5,2,1,1,Average,Y,SBrkr,624,Average,No,Unf,Average,Good,VinylSd,Average,BrkTil,NA,0,NA,484,2,Average,Unf,Average,Detchd,2005,Good,Lvl,Gtl,8520,Inside,60,Reg,Y,CompShg,Gable,0,0,106,105.9
2009-11-04,2009,11,1973,1973,180,Twnhs,SLvl,RM,MeadowV,5,4,Typ,988,526,462,5,2,2,1,Average,Y,SBrkr,462,Average,Gd,GLQ,Good,Average,CemntBd,Average,CBlock,GdWo,0,NA,297,1,Average,Unf,Average,BuiltIn,1973,Average,Lvl,Gtl,1596,Inside,21,Reg,Y,CompShg,Gable,101,0,120,91
2009-10-15,2009,10,1949,2005,50,1Fam,1.5Fin,RL,Crawfor,7,5,Maj2,1523,986,537,7,3,3,1,Fair,N,SBrkr,1067,Average,No,BLQ,Average,Average,BrkComm,Average,BrkTil,NA,1,Average,295,1,Average,Unf,Average,Attchd,1949,Fair,Bnk,Gtl,15600,Inside,78,Reg,Y,CompShg,Gable,0,81,0,158
2009-04-10,2009,4,2004,2004,60,1Fam,2Story,RL,CollgCr,5,7,Typ,1728,864,864,7,3,2.5,1,Good,Y,SBrkr,864,Average,No,Unf,Good,Average,VinylSd,Good,PConc,NA,0,NA,572,2,Average,RFn,Average,Attchd,2004,Excellent,Lvl,Gtl,9313,Inside,65,IR1,Y,CompShg,Gable,56,0,187,NA
2008-08-13,2008,8,1995,1995,120,TwnhsE,1Story,RL,Veenker,5,8,Typ,1239,1239,0,4,1,2.5,1,Good,Y,SBrkr,1230,Average,Gd,LwQ,Good,Average,BrkFace,Good,PConc,NA,1,Fair,477,2,Average,Fin,Average,Attchd,1995,Excellent,Lvl,Gtl,11064,CulDSac,22,IR2,Y,CompShg,Hip,24,0,172,217.5
2008-01-06,2008,1,1958,1958,50,1Fam,1.5Fin,RM,IDOTRR,5,5,Typ,1955,1151,804,7,4,2,1,Average,Y,FuseA,1151,Average,No,ALQ,Average,Average,WdShing,Average,CBlock,NA,0,NA,356,1,Average,Fin,Average,Attchd,1958,Good,Lvl,Gtl,9000,Inside,75,Reg,Y,CompShg,Gable,0,0,0,165.5
2009-07-09,2009,7,1941,1950,70,1Fam,2Story,RL,Crawfor,7,7,Typ,1564,860,704,7,3,1.5,1,Fair,Y,SBrkr,704,Average,No,Rec,Average,Average,MetalSd,Average,CBlock,NA,1,Good,234,1,Average,Unf,Average,Attchd,1941,Excellent,Bnk,Gtl,12000,Inside,75,Reg,Y,CompShg,Gable,0,0,0,174.5
2008-11-08,2008,11,1954,1954,80,1Fam,SLvl,RL,Edwards,6,4,Typ,1204,1204,0,6,3,1,1,Average,Y,FuseA,416,Average,Av,Unf,Excellent,Average,Wd Sdng,Average,CBlock,NA,0,NA,312,1,Average,Unf,Average,Basment,1954,Good,Bnk,Mod,7692,Inside,62,Reg,Y,CompShg,Gable,0,0,0,100
2010-06-28,2010,6,1958,1958,20,1Fam,1Story,RL,"NAmes",6,6,Typ,1329,1329,0,6,3,1.5,1,Good,Y,SBrkr,1329,Average,No,ALQ,Average,Average,Wd Sdng,Average,CBlock,NA,0,NA,312,1,Average,Unf,Average,Attchd,1958,Average,Lvl,Gtl,14267,Corner,81,IR1,Y,CompShg,Hip,36,0,393,172
2007-09-02,2007,9,1975,1975,20,1Fam,1Story,RL,CollgCr,6,5,Typ,879,879,0,5,3,1,1,Average,Y,SBrkr,864,Average,No,BLQ,Average,Average,HdBoard,Average,CBlock,NA,0,NA,440,2,Average,Unf,Average,Attchd,1975,Average,Lvl,Gtl,9675,Corner,75,Reg,Y,CompShg,Hip,80,0,0,120
2009-09-28,2009,9,1950,1950,20,1Fam,1Story,RH,SawyerW,4,4,Typ,841,841,0,4,2,1,1,Average,Y,SBrkr,721,Fair,No,Unf,Average,Fair,Wd Sdng,Fair,CBlock,NA,0,NA,294,1,Average,Unf,Average,CarPort,1950,Good,Lvl,Gtl,8400,Inside,60,Reg,N,CompShg,Gable,0,24,250,82
2006-10-05,2006,10,1947,1950,50,1Fam,1.5Fin,RL,"NAmes",6,6,Typ,1312,900,412,6,3,1.5,1,Average,Y,FuseA,784,Average,No,Unf,Average,Average,VinylSd,Average,CBlock,NA,0,NA,649,2,Average,Unf,Average,Detchd,1953,Excellent,Lvl,Gtl,7500,Inside,50,Reg,Y,CompShg,Gable,28,0,0,127
2008-04-08,2008,4,1917,1950,75,1Fam,2.5Unf,RM,OldTown,5,6,Typ,2058,1134,924,8,3,1.5,1,Average,N,SBrkr,735,Average,No,Rec,Good,Average,AsbShng,Average,BrkTil,NA,1,Good,396,2,Fair,Unf,Fair,Detchd,1950,Fair,Lvl,Gtl,9600,Inside,60,Reg,P,CompShg,Gable,0,259,0,129.5
2009-08-21,2009,8,1984,1984,120,TwnhsE,1Story,RL,StoneBr,5,8,Typ,1360,1360,0,4,1,2,1,Good,Y,SBrkr,1220,Average,Av,GLQ,Good,Average,HdBoard,Good,CBlock,NA,1,Excellent,565,2,Average,RFn,Average,Attchd,1984,Good,Lvl,Gtl,5814,CulDSac,NA,IR1,Y,CompShg,Gable,0,0,63,187.5
2008-06-18,2008,6,2002,2003,20,1Fam,1Story,RL,CollgCr,5,8,Typ,1786,1786,0,6,3,3,1,Good,Y,SBrkr,1778,Average,Gd,GLQ,Excellent,Average,VinylSd,Good,PConc,NA,1,Good,715,3,Average,RFn,Average,Attchd,2002,Excellent,Lvl,Gtl,14860,CulDSac,NA,IR2,Y,CompShg,Hip,35,0,182,300
2006-06-24,2006,6,1971,1971,60,1Fam,2Story,RL,NWAmes,5,6,Typ,1993,1097,896,8,4,2.5,1,Average,Y,SBrkr,825,Average,No,Rec,Average,Average,HdBoard,Average,CBlock,GdWo,1,Good,495,2,Average,RFn,Average,Attchd,1971,Good,Lvl,Gtl,14803,CulDSac,NA,IR1,Y,CompShg,Gable,66,0,0,190
2007-03-11,2007,3,1920,1950,50,1Fam,1.5Fin,RL,Edwards,5,4,Typ,1362,986,376,7,4,2,1,Average,N,SBrkr,951,Fair,No,Unf,Average,Fair,MetalSd,Fair,BrkTil,MnPrv,0,NA,280,1,Average,Unf,Fair,Detchd,1920,Fair,Lvl,Gtl,7550,Inside,50,Reg,P,CompShg,Gambrel,0,0,0,96
2009-10-10,2009,10,2006,2007,60,1Fam,2Story,FV,Somerst,5,7,Typ,1550,1112,438,7,2,3,1,Good,Y,SBrkr,1092,Average,No,GLQ,Good,Average,CemntBd,Good,PConc,NA,0,NA,438,2,Average,Fin,Average,Attchd,2007,Excellent,Lvl,Gtl,8125,Inside,65,Reg,Y,CompShg,Gable,168,0,0,241
2007-03-12,2007,3,1962,1962,20,1Fam,1Story,RL,Sawyer,5,5,Min2,1696,1696,0,8,3,1.5,1,Average,Y,SBrkr,1140,Average,No,Unf,Average,Good,HdBoard,Average,CBlock,NA,1,Average,349,1,Average,RFn,Average,Attchd,1962,Average,Lvl,Gtl,13673,CulDSac,40,IR1,Y,CompShg,Gable,30,0,0,143.9
2006-12-03,2006,12,1970,1970,160,Twnhs,2Story,RM,MeadowV,5,4,Typ,1092,546,546,5,3,1.5,1,Average,Y,SBrkr,546,Average,No,Rec,Average,Average,CemntBd,Average,CBlock,NA,0,NA,286,1,Average,Unf,Average,CarPort,1970,Average,Lvl,Gtl,1533,Inside,21,Reg,Y,CompShg,Gable,0,0,0,87.55
2010-02-17,2010,2,2005,2005,120,TwnhsE,1Story,RL,NridgHt,5,9,Typ,1752,1752,0,6,2,3,1,Excellent,Y,SBrkr,1752,Average,No,GLQ,Excellent,Average,MetalSd,Excellent,PConc,NA,1,Good,576,2,Average,RFn,Average,Attchd,2005,Excellent,Lvl,Gtl,7658,Inside,61,Reg,Y,CompShg,Hip,82,0,196,319.9
2006-07-20,2006,7,2006,2006,60,1Fam,2Story,RL,StoneBr,5,9,Typ,2473,1102,1371,11,4,2.5,1,Good,Y,SBrkr,1094,Good,Gd,GLQ,Excellent,Average,VinylSd,Good,PConc,NA,1,Good,675,3,Average,Fin,Average,BuiltIn,2006,Excellent,HLS,Gtl,12292,CulDSac,63,IR1,Y,CompShg,Hip,39,0,246,356.383
2009-05-06,2009,5,2007,2007,20,1Fam,1Story,RL,CollgCr,5,9,Typ,1800,1800,0,7,2,2,1,Excellent,Y,SBrkr,1800,Average,No,Unf,Excellent,Average,VinylSd,Good,PConc,NA,0,NA,702,2,Average,Fin,Average,Attchd,2007,Excellent,Lvl,Gtl,11923,Corner,122,IR1,Y,CompShg,Gable,136,0,288,239
2008-07-26,2008,7,1993,1994,60,1Fam,2Story,RL,NoRidge,5,7,Typ,2197,1108,1089,9,4,3.5,1,Good,Y,SBrkr,1080,Average,Av,BLQ,Good,Average,VinylSd,Good,PConc,NA,1,Good,783,3,Average,Fin,Average,Attchd,1993,Excellent,Lvl,Gtl,10010,Inside,91,Reg,Y,WdShake,Hip,99,0,385,287.5
2007-05-12,2007,5,1941,1950,50,1Fam,1.5Fin,RM,OldTown,6,5,Typ,1382,854,0,7,2,1.5,1,Average,Y,SBrkr,720,Average,No,Rec,Average,Average,MetalSd,Average,CBlock,NA,0,NA,660,2,Average,Unf,Average,Detchd,1991,Average,Lvl,Gtl,12358,Inside,NA,IR1,Y,CompShg,Gable,0,0,237,128.5
2010-04-15,2010,4,2004,2004,60,1Fam,2Story,RL,Gilbert,5,7,Typ,1733,847,886,7,3,2.5,1,Good,Y,SBrkr,847,Average,No,Unf,Good,Average,VinylSd,Good,PConc,NA,1,Good,433,2,Average,Fin,Average,BuiltIn,2004,Excellent,Lvl,Gtl,8577,Inside,63,IR1,Y,CompShg,Gable,48,0,144,185.088
2009-05-20,2009,5,2008,2008,20,1Fam,1Story,FV,Somerst,5,7,Typ,1402,1402,0,7,3,2,1,Good,Y,SBrkr,1402,Average,No,Unf,Good,Average,VinylSd,Good,PConc,NA,0,NA,625,2,Average,RFn,Average,Attchd,2008,Excellent,Lvl,Gtl,8640,Inside,72,Reg,Y,CompShg,Hip,126,0,205,229.8
2007-12-17,2007,12,1984,1984,20,1Fam,1Story,RL,Mitchel,6,5,Typ,887,887,0,5,3,1.5,1,Average,Y,SBrkr,864,Average,No,ALQ,Average,Average,Plywood,Average,CBlock,NA,0,NA,288,1,Average,RFn,Average,Attchd,1984,Average,Lvl,Gtl,10447,Inside,62,Reg,Y,CompShg,Gable,0,0,140,124.5
2006-07-25,2006,7,1968,1968,20,1Fam,1Story,RL,"NAmes",5,5,Typ,1051,1051,0,6,3,2,1,Average,Y,SBrkr,1051,Average,No,ALQ,Average,Average,MetalSd,Average,CBlock,NA,0,NA,504,2,Average,RFn,Average,Attchd,1968,Good,Lvl,Gtl,9600,Corner,80,Reg,Y,CompShg,Gable,0,0,0,142
2006-06-17,2006,6,1920,1950,70,1Fam,2Story,RL,SWISU,8,6,Typ,1510,755,755,6,3,1,1,Average,Y,SBrkr,755,Average,No,BLQ,Average,Average,MetalSd,Average,PConc,NA,0,NA,216,1,Average,Unf,Average,Detchd,1920,Excellent,HLS,Gtl,4899,Corner,69,Reg,Y,CompShg,Gable,0,164,0,149
2008-11-20,2008,11,1973,1973,90,Duplex,1Story,RL,NWAmes,5,5,Typ,1656,1656,0,8,4,2,2,Average,Y,SBrkr,1656,Average,No,Unf,Average,Average,Plywood,Average,CBlock,NA,0,NA,506,2,Average,Unf,Average,Detchd,1973,Average,Lvl,Gtl,9246,Inside,87,IR1,Y,CompShg,Gable,211,0,0,135
2007-02-03,2007,2,1976,1976,120,TwnhsE,1Story,RL,NPkVill,5,6,Typ,958,958,0,5,2,2,1,Average,Y,SBrkr,1078,Average,No,ALQ,Good,Average,Plywood,Average,CBlock,NA,1,Average,440,2,Average,RFn,Average,Attchd,1977,Average,Lvl,Gtl,4928,Inside,NA,IR1,Y,CompShg,Gable,205,0,0,128
2007-05-10,2007,5,1992,1993,20,1Fam,1Story,RL,NoRidge,5,8,Typ,3228,3228,0,10,4,4,1,Good,Y,SBrkr,3200,Average,No,GLQ,Good,Average,BrkFace,Good,PConc,NA,1,Good,546,2,Average,RFn,Average,Attchd,1992,Excellent,Lvl,Gtl,12692,Inside,NA,IR1,Y,CompShg,Hip,75,291,264,430
2007-06-21,2007,6,1968,1968,20,1Fam,1Story,RL,Sawyer,7,5,Typ,1040,1040,0,5,3,2.5,1,Average,Y,SBrkr,1040,Average,No,Rec,Average,Average,HdBoard,Average,CBlock,NA,0,NA,686,2,Average,Fin,Average,Detchd,1991,Average,Lvl,Gtl,7476,Corner,84,Reg,Y,CompShg,Gable,0,0,188,145
2007-11-11,2007,11,1910,2003,50,1Fam,1.5Fin,RL,Crawfor,6,5,Typ,1250,661,589,8,3,2,1,Average,Y,SBrkr,661,Average,No,Unf,Average,Average,Wd Sdng,Average,PConc,NA,1,Good,552,2,Average,Unf,Average,Detchd,1985,Excellent,Lvl,Gtl,5362,Corner,53,Reg,Y,CompShg,Gable,0,81,242,139
2007-01-18,2007,1,1984,2003,80,1Fam,SLvl,RL,NWAmes,7,6,Typ,1868,1140,728,7,3,3.5,1,Average,Y,SBrkr,585,Average,No,Unf,Good,Average,VinylSd,Average,CBlock,NA,1,Average,477,2,Average,Fin,Average,BuiltIn,1984,Excellent,Lvl,Gtl,12090,Inside,78,Reg,Y,CompShg,Hip,112,0,268,178
2008-06-11,2008,6,2005,2006,60,1Fam,2Story,RL,NridgHt,5,10,Typ,2790,1632,1158,10,4,3.5,1,Excellent,Y,SBrkr,1620,Average,Gd,GLQ,Excellent,Average,CemntBd,Excellent,PConc,NA,1,Excellent,1150,4,Average,Fin,Average,BuiltIn,2005,Excellent,Lvl,Gtl,12539,Inside,96,Reg,Y,CompShg,Hip,200,0,30,460
2009-07-13,2009,7,1916,1994,75,1Fam,2.5Unf,RL,BrkSide,6,6,Typ,2134,1445,689,10,5,2,1,Good,N,FuseA,844,Average,No,Unf,Average,Average,Wd Sdng,Average,BrkTil,NA,0,NA,441,2,Average,Unf,Average,Detchd,1930,Good,Bnk,Gtl,11888,Inside,NA,IR1,Y,CompShg,Gable,60,268,0,214.5
2006-07-22,2006,7,1916,1995,190,2fmCon,2Story,RH,SWISU,8,5,Typ,1928,948,980,10,5,2,2,Average,Y,SBrkr,686,Average,Mn,Unf,Average,Average,VinylSd,Average,PConc,NA,0,NA,0,0,NA,NA,NA,NA,NA,Good,Lvl,Gtl,7082,Inside,NA,Reg,N,CompShg,Gable,0,228,0,160
2009-06-14,2009,6,1999,1999,60,1Fam,2Story,RL,Gilbert,5,7,Typ,2060,1022,1038,8,3,3.5,1,Good,Y,SBrkr,992,Average,No,ALQ,Good,Average,VinylSd,Good,PConc,GdPrv,1,Average,390,2,Average,RFn,Average,BuiltIn,1999,Excellent,Lvl,Gtl,8755,FR2,NA,IR1,Y,CompShg,Gable,0,0,0,214
2009-06-04,2009,6,1935,1998,50,1Fam,1.5Fin,RM,OldTown,8,6,Typ,1378,861,517,6,3,1,1,Good,Y,SBrkr,901,Average,No,Unf,Average,Average,Wd Sdng,Average,PConc,NA,0,NA,162,1,Fair,Unf,Fair,Detchd,1920,Good,Lvl,Gtl,4080,Inside,68,Reg,P,CompShg,Gable,0,40,54,128.9
2007-03-11,2007,3,1961,1975,190,2fmCon,1Story,RL,Mitchel,4,4,Typ,1622,1622,0,7,3,2,1,Average,Y,SBrkr,1249,Average,Av,BLQ,Average,Good,MetalSd,Average,CBlock,NA,1,Average,1356,4,Average,Fin,Average,2Types,1975,Excellent,Low,Mod,32463,Inside,NA,Reg,Y,CompShg,Gable,0,0,439,168
2007-12-22,2007,12,2007,2007,60,1Fam,2Story,FV,Somerst,5,8,Typ,1880,955,925,8,3,3.5,1,Excellent,Y,SBrkr,955,Average,Av,GLQ,Excellent,Average,WdShing,Good,PConc,NA,1,Good,880,3,Average,Fin,Average,Attchd,2007,Excellent,Lvl,Gtl,12217,Inside,112,IR1,Y,CompShg,Hip,127,0,168,310.013
2007-10-12,2007,10,1986,1986,120,TwnhsE,1Story,RL,StoneBr,5,8,Typ,1088,1088,0,5,2,1.5,1,Good,Y,SBrkr,1074,Average,No,Unf,Good,Average,HdBoard,Good,CBlock,NA,0,NA,461,2,Average,RFn,Average,Attchd,1987,Excellent,Lvl,Gtl,3696,Inside,NA,Reg,Y,CompShg,Gable,74,137,0,170
2006-07-04,2006,7,1959,1959,20,1Fam,1Story,RL,"NAmes",5,5,Typ,1040,1040,0,6,3,1,1,Average,Y,FuseA,1040,Average,No,LwQ,Average,Average,BrkFace,Average,CBlock,GdWo,0,NA,286,1,Average,RFn,Average,Attchd,1959,Average,Lvl,Gtl,7560,Inside,70,Reg,Y,CompShg,Gable,0,252,140,133.7
2007-08-23,2007,8,1923,1996,70,1Fam,2Story,RL,Crawfor,7,6,Typ,1502,900,602,7,3,1.5,1,Good,Y,SBrkr,602,Fair,No,Unf,Average,Good,Wd Sdng,Average,PConc,NA,2,Average,180,1,Average,Unf,Average,Detchd,1923,Average,Lvl,Gtl,10592,Inside,55,Reg,Y,CompShg,Hip,0,112,96,165
2008-08-13,2008,8,1971,1971,160,TwnhsE,2Story,RM,BrDale,3,6,Typ,987,483,504,5,2,1.5,1,Average,Y,SBrkr,483,Average,No,ALQ,Average,Average,HdBoard,Average,CBlock,NA,0,NA,264,1,Average,Unf,Average,Detchd,1971,Average,Lvl,Gtl,1680,Inside,21,Reg,Y,CompShg,Gable,0,0,0,89.5
2006-03-18,2006,3,1958,1958,190,2fmCon,SLvl,RL,"NAmes",5,6,Typ,1095,1095,0,6,2,2,1,Average,Y,SBrkr,588,Average,Gd,ALQ,Average,Fair,HdBoard,Average,CBlock,NA,0,NA,264,1,Average,RFn,Average,Attchd,1958,Average,Lvl,Gtl,10382,Inside,75,Reg,Y,CompShg,Hip,0,0,0,140
2006-05-02,2006,5,2004,2004,160,Twnhs,2Story,RM,Edwards,5,7,Maj1,1709,970,739,7,3,2,1,Good,Y,SBrkr,970,Average,No,Unf,Good,Average,VinylSd,Good,PConc,NA,0,NA,380,2,Average,Unf,Average,Detchd,2004,Excellent,Lvl,Gtl,2522,Inside,24,Reg,Y,CompShg,Gable,40,0,0,134
2006-10-27,2006,10,1992,1993,60,1Fam,2Story,RL,SawyerW,5,6,Typ,1731,844,887,7,3,3.5,1,Good,Y,SBrkr,836,Average,No,ALQ,Good,Average,HdBoard,Good,PConc,NA,0,NA,462,2,Average,RFn,Average,Attchd,1992,Excellent,Lvl,Gtl,9370,Inside,70,IR2,Y,CompShg,Gable,85,0,307,248.5
2006-05-14,2006,5,1965,2001,80,1Fam,SLvl,RL,Sawyer,9,4,Typ,960,960,0,3,0,1.5,1,Average,Y,SBrkr,648,Good,Av,GLQ,Average,Good,VinylSd,Average,CBlock,NA,0,NA,364,1,Average,Unf,Average,Attchd,1965,Excellent,Lvl,Gtl,10246,CulDSac,NA,IR1,Y,CompShg,Gable,0,0,88,145
2006-02-28,2006,2,1975,1975,60,1Fam,2Story,RL,NWAmes,6,6,Typ,1552,811,741,6,3,3.5,1,Average,Y,SBrkr,713,Average,No,ALQ,Good,Average,VinylSd,Average,CBlock,MnPrv,1,Average,434,2,Average,RFn,Average,Attchd,1975,Average,Lvl,Gtl,11475,Inside,85,Reg,Y,CompShg,Gable,208,0,209,179.9
